source,query_id,passage_num,doc_idx,is_gt_doc,doc_type,logprob_degradation,fact_degradation,layer_0_drift,layer_16_drift,layer_32_drift,is_causally_important,baseline_fact_score,baseline_correct,baseline_logprob,is_positive_doc,category
en_refine,9,,3,,unknown,-0.09765625,1,0.0,0.3797071003613964,4.8251232645712765,True,1,True,-0.63671875,,fact-only
en_refine,9,,4,,unknown,0.078125,0,0.0,0.3404349906777402,4.442506781560381,False,1,True,-0.63671875,,neutral
en_refine,9,,5,,unknown,-0.11328125,0,0.0,0.4079970745532925,5.374742110552952,False,1,True,-0.63671875,,neutral
en_refine,9,,6,,unknown,-0.12890625,0,0.0,0.4244350134621787,4.9261326238459455,False,1,True,-0.63671875,,neutral
en_refine,9,,7,,unknown,-0.09375,0,0.0,0.3876554808838363,4.810425729539504,False,1,True,-0.63671875,,neutral
en_refine,9,,8,,unknown,-0.01953125,0,0.0,0.3720658748450682,4.344633362463987,False,1,True,-0.63671875,,neutral
en_refine,9,,9,,unknown,-0.05078125,0,0.0,0.3567618552820253,3.7707923266727534,False,1,True,-0.63671875,,neutral
en_refine,9,,10,,unknown,0.0546875,0,0.0,0.3327905658578367,3.982028940088843,False,1,True,-0.63671875,,neutral
en_refine,9,,11,,unknown,-0.05078125,0,0.0,0.3931257962386107,4.854430619508706,False,1,True,-0.63671875,,neutral
en_refine,9,,12,,unknown,-0.0546875,0,0.0,0.3196775960255826,3.017870651370389,False,1,True,-0.63671875,,neutral
en_refine,9,,13,,unknown,-0.13671875,0,0.0,0.3422637912088011,3.589922079149621,False,1,True,-0.63671875,,neutral
en_refine,9,,14,,unknown,0.015625,0,0.0,0.3426816332886782,3.7671979401874336,False,1,True,-0.63671875,,neutral
en_refine,9,,15,,unknown,-0.1328125,0,0.0,0.3452564800554574,4.568840689151544,False,1,True,-0.63671875,,neutral
en_refine,9,,16,,unknown,-0.1796875,0,0.0,0.3460642823592745,4.564323595196409,False,1,True,-0.63671875,,neutral
en_refine,9,,17,,unknown,-0.06640625,0,0.0,0.3734906384737126,4.502324979346303,False,1,True,-0.63671875,,neutral
en_refine,9,,18,,unknown,-0.12109375,0,0.0,0.308584594522409,2.808544915793775,False,1,True,-0.63671875,,neutral
en_refine,9,,19,,unknown,0.05078125,0,0.0,0.094402305743921,1.6253001408324028,False,1,True,-0.63671875,,neutral
en_refine,9,,20,,unknown,0.05078125,0,0.0,0.094402305743921,1.6253001408324028,False,1,True,-0.63671875,,neutral
en_refine,9,,21,,unknown,-0.05859375,0,0.0,0.343146065601654,3.4662856742695523,False,1,True,-0.63671875,,neutral
en_refine,9,,22,,unknown,0.05078125,0,0.0,0.2169383843063898,2.710200615561639,False,1,True,-0.63671875,,neutral
en_refine,9,,23,,unknown,0.05078125,0,0.0,0.2169383843063898,2.710200615561639,False,1,True,-0.63671875,,neutral
en_refine,9,,24,,unknown,0.04296875,0,0.0,0.3303015074062809,4.000156158147304,False,1,True,-0.63671875,,neutral
en_refine,9,,25,,unknown,-0.28515625,0,0.0,0.3614658184001391,4.897897686280804,False,1,True,-0.63671875,,neutral
en_refine,9,,26,,unknown,0.03125,0,0.0,0.1054283426484043,1.7243267112659588,False,1,True,-0.63671875,,neutral
en_refine,9,,27,,unknown,0.03125,0,0.0,0.1054283426484043,1.7243267112659588,False,1,True,-0.63671875,,neutral
en_refine,9,,28,,unknown,-0.0234375,0,0.0,0.1678447742925068,2.030796573734992,False,1,True,-0.63671875,,neutral
en_refine,9,,29,,unknown,0.0234375,0,0.0,0.1087753347069151,1.7431130609289855,False,1,True,-0.63671875,,neutral
en_refine,9,,30,,unknown,0.0078125,0,0.0,0.2128424509499375,2.479751654624133,False,1,True,-0.63671875,,neutral
en_refine,9,,31,,unknown,0.01171875,0,0.0,0.2169203001836391,2.9057193635813827,False,1,True,-0.63671875,,neutral
en_refine,9,,32,,unknown,-0.01953125,0,0.0,0.1913464472761955,2.522148342659269,False,1,True,-0.63671875,,neutral
en_refine,9,,33,,unknown,-0.015625,0,0.0,0.1946627695037167,2.706455917147565,False,1,True,-0.63671875,,neutral
en_refine,9,,34,,unknown,-0.0234375,0,0.0,0.2438135710870457,2.9249559816144943,False,1,True,-0.63671875,,neutral
en_refine,9,,35,,unknown,-0.05078125,0,0.0,0.2789050434203857,2.980562304722654,False,1,True,-0.63671875,,neutral
en_refine,9,,36,,unknown,-0.04296875,0,0.0,0.1799628859903694,2.4364631974688877,False,1,True,-0.63671875,,neutral
en_refine,9,,37,,unknown,-0.0703125,0,0.0,0.242137379229253,3.1082072225813824,False,1,True,-0.63671875,,neutral
en_refine,9,,38,,unknown,0.0625,0,0.0,0.220703821143041,2.834491942669449,False,1,True,-0.63671875,,neutral
